class,tweet,x,jarak
0,"b'Dunia saya kini hanya diisi dengan tangisan, teman atau sahabat utk bersandar pun tak lagi ada sama sekali. Keluarga? Tidak pernah saya seterbuka layaknya orang2 di luar sana. Wow. Jahat sekali Engkau Tuhan padaku.'",132423539,"-6.16667,106.8,20km"
0,"b'Dunia tidak jahat, hanya kita nya saja yang lemah:"" https://t.co/efbITamwpW'",515199139,"-6.16667,106.8,20km"
0,"b'Dunia tidak jahat, hanya saja kita sedang dilatih untuk kuat'",9.19E+17,"-6.16667,106.8,20km"
0,"b'Dunia tidak jahat, hanya saja kita sedang dilatih untuk kuat.'",1.33E+18,"1.49306,124.84126,20km"
0,"b'Dunia tidak sedang jahat, kamu saja yang sedang dilatih untuk kuat.'",1.34E+18,"-7.23333,112.73333,20km"
0,b'Ealah. Uong kok do jahat jahat \xf0\x9f\x98\x8c https://t.co/raXzlG1swQ',543182377,"-7.80139,110.36444,20km"
0,"b'Ealahhhh... Parler sudah ilang. Big tech ini emang jahat banget ke kelompok yg dia gak suka. \nMacam mafia. Gak suka, bunuh!'",45488538,"-6.16667,106.8,20km"
0,b'Egila jahat bgt https://t.co/SxCkNX2C0S',263962592,"-6.16667,106.8,20km"
0,b'emang udah paling susah\n1. baik sama orang yang jahat\n2. ikhlas untuk ngasih apapun tanpa 1% pun berharap imbalan',1.35E+18,"-6.95,107.56667,20km"
0,b'Emg jahat',952935306,"-6.95,107.56667,20km"
0,b'emng gua jahat y? sejahat apa si? wkwk',1.15E+18,"-6.12,106.15028,20km"
0,"b'Engkau bukanlah sebuah kesalahan, terimakasih banyak jg pertemuan singkat yang bener\xe2\x80\x9d ngasih banyak pemikiran wawasan kalo ada masalah diomongin langsung baik baik, mulai mau deketin ngomongin baikbaik selesaipun di omongin baikbaik. Maaf aku jahat :))))))) https://t.co/yaIuLlcYK6'",2951224152,"-7.23333,112.73333,20km"
0,b'Entahlah. Semua orang di dunia ini emg jahat..',1293263796,"-6.16667,106.8,20km"
0,b'Eren kamu jahat ya sekarang',427923241,"-6.95,107.56667,20km"
0,"b'eren makin kuat, eren makin jahat'",1.20E+18,"-7.80139,110.36444,20km"
0,b'Erich fromm jahat @forteijo https://t.co/NAVCGyviid',1.00E+18,"-7.23333,112.73333,20km"
0,"b'euy, jahat te aing:( https://t.co/V77Y4gHA2u'",1.25E+18,"-6.95,107.56667,20km"
0,b'Feel bad for nancy\xf0\x9f\x98\x96 jahat sekali emang yang nyebar\xf0\x9f\x98\xa1',85786757,"-6.16667,106.8,20km"
0,"b'fikiran jahat kadang suka penasaran sama orang yg hobi banget ngasih narasi mecah belah agama semacam denny siregar nanti meninggal nya kaya gimana ya, bingung akal sehat nya dimana https://t.co/xJaMUjvPup'",752798401,"-6.95,107.56667,20km"
0,b'Filter IG ini sungguh jahat https://t.co/LS4cfItc4F',8.54E+17,"-8.65,115.21667,20km"
0,b'Filter jaman skrg jahat bgt jir',1.34E+18,"-6.95,107.56667,20km"
0,b'From This.... \n\nTo this.... \n\nJahat benerrr netizen \xf0\x9f\x99\x88\xf0\x9f\x99\x88 https://t.co/Aixg2dSLxr',193250467,"-7.23333,112.73333,20km"
0,"b'ga kebayang dah jadi nana di sinetron buku cttn seorang istri di escetepe. nikah kepaksa, mertua diam2 jahat, trs suami gitu  \xf0\x9f\x98\x86'",1.13E+18,"-3.79556,102.25917,20km"
0,"b'Ga ngerti style tapi ini jaman silla lady mishil masih jadi paling jahat, sih. https://t.co/gZBZvTGF82'",1120848547,"-6.95,107.56667,20km"
0,"b'Ga tau kenapa,  kok ga bisa jadi orang jahat \xf0\x9f\x98\x95 padahal muka udh cocok banget jdi pemeran antagonis..  Humhh'",3368934852,"3.66667,98.66667,20km"
0,"b'Gabisa Grace, kemaren Ahong udah niat jahat ternyata padat https://t.co/SWOYtKwojY'",1.23E+18,"-7.80139,110.36444,20km"
0,"b'gajelas anjir si selir, orang si mama nya kaga ada niat jahat samsek'",2875002498,"-6.16667,106.8,20km"
0,"b'gak ada tuh, bahas\xc2\xb2 kabar basa basilah. haha dan hal lain ada ngungkit\xc2\xb2 masalah yg udh ada? lah gua keluar karna itu eh pake ditekankan lagi. astaga JAHAT bgt sumpah. dan besok gua diminta datang lebihhhhhh pagi lagi.'",1.28E+18,"-7.80139,110.36444,20km"
0,"b'Gak habis pikir, masih ada aja ya rupanya sifat jahat manusia kek orang itu.'",253888019,"-7.80139,110.36444,20km"
0,"b'Gak ngotak yaa..\nDia bisa candid idol cewe pas lg ganti baju, berarti dia cewe juga dong?\nGak mungkin idol ganti baju tanpa divider depan staff cowo..\nJahat banget hiihhh.. https://t.co/xYWI9luqsc'",113972665,"-6.16667,106.8,20km"
0,"b'gak paham lagi orang2 jahat tuh kok nggak pernah berkaca ""kalo aku yg diginiin rasanya gimana ya?""'",2424603480,"-7.80139,110.36444,20km"
0,b'Gak pernah mau jahatin orang.\nTapi orang jaman sekarang kok jahat-jahat yah \xf0\x9f\x98\x9e',7.68E+17,"-5.13333,119.43111,20km"
0,b'Gak sabar nunggu Rut.. tapi kan ada yg niat jahat . Mau gantiin pak manager .Hem. https://t.co/3IdfPIYYUd',761945916,"-6.16667,106.8,20km"
0,b'Gimana ya.... mo jahat sama org tapi keknya berat. Tp org itu jahat banget.\xf0\x9f\xa6\xb6\xf0\x9f\xa6\xb6',617728289,"3.66667,98.66667,20km"
0,"b'Green house lahh disini semua orang bisa saling bantu dan kerjasama, lawan monster, kalo di sfh bener2 harus survive sendiri, manusianya lebih jahat dari monster \xf0\x9f\x98\xad https://t.co/R478ShlPHb'",3902182153,"-7.80139,110.36444,20km"
0,"b'gua bersyukur bgt bisa dipertemuin lagi ama dia, seneng bgt \xf0\x9f\x98\xad gua bisa minta maaf langsung secara gua dah jahat bgt ama dia sekarang gua ngerasain apa yg dulu dia rasain, emang ya kita harus ngerasain kecewa dulu biar tau rasanya kehilangan itu kaya gimana \xf0\x9f\x98\xad'",1.29E+18,"-6.16667,106.8,20km"
0,b'Gua gamau disebut orang baik. Tp yang jelas gua bukan orang jahat. \xf0\x9f\x98\xb3\xf0\x9f\x91\x8d',232810963,"-6.95,107.56667,20km"
0,"b'gua mau jadi jahat aja, udah baik tapi dijahatin. toxic'",1.01E+18,"-6.16667,106.8,20km"
0,"b'Gue masih gak paham, kenapa ya manusia bisa jahat bgt sama binatang padahal mereka gak ngejahatin duluan????'",71747109,"-6.16667,106.8,20km"
0,b'Gw baru sadar\nAi jahat sekali. Terakhir sblm pisah i cursed him. \nYou will failed. U will be bankrupt. Your restaurant will never exist anymore. Your friend will betrayed you.\nMakjam aku jahat sekali semua kejadian.',37638638,"-6.16667,106.8,20km"
0,"b'gw di jadikan cadangan, bgst bangett emnang hati gw pemain bolaaaaaa \xf0\x9f\x98\xad\xf0\x9f\x98\xad gini amat percintaan gw, ternyata baik di balas nya dengan jahat \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",732057210,"-6.95,107.56667,20km"
0,b'Gw itu orangnya g jahat tergantung lu dapet cerita gw darimana ahahahaha',1.24E+18,"-6.16667,106.8,20km"
0,"b'gw lebih baik ber pura* jahat, dr pada gw harus ber pura* baik di depan kalian kawan !!'",1.32E+18,"-6.16667,106.8,20km"
0,"b'gw lgi nangis emng ga sengaja lgi ngegalau ajaa trus tai bgt sodara gw masuk dia liat kan jdi maluu, ditnyaa knapaa kamu, gw jahat bgt boongnya abis tahajud:( emng masi pake srung masi ada sajadah jga trus dia lngsng kluar'",1.31E+18,"-6.16667,106.8,20km"
0,b'hahaha gua bisa jahat padahal ya https://t.co/D6cTC2Ye6S',223688122,"-6.95,107.56667,20km"
0,b'Hahaha jahat ini mah https://t.co/eBLrQbaG7D',582186980,"-5.42944,105.2625,20km"
0,b'hahahahahaha\xf0\x9f\xa4\xa3\njahat gak sih kalo ketawa https://t.co/uz1L4JIGMM',78841657,"-6.95,107.56667,20km"
0,"b'Hampir setaun yg lalu aku menjadi anak yang jahat, bhaik :)) sekarang mulai berubah jadi anak yang baik yaaa :))'",1072923901,"-7.80139,110.36444,20km"
0,"b'Heboh! Dekat dengan Sehun EXO, Kim Se-jeong Diteror Komentar\xc2\xa0Jahat https://t.co/TNiSl70Tdw'",508977909,"-5.42944,105.2625,20km"
0,b'Hey Kim Byoeng In kenapa anda di episode 10 ini memilih jadi ikut-ikutan jahat jugaa.\n#MrQueenEp10 #NaInWoo #MrQueen https://t.co/ecGAldzAUY',763105506,"-5.42944,105.2625,20km"
0,b'Hihihihi jahat sekalii https://t.co/VD8C1PCgUp',1542702830,"-7.23333,112.73333,20km"
0,b'https://t.co/7gYAveMQsa @Ahok',346627508,"-6.16667,106.8,20km"
0,"b'Huft pagi-pagi jadi ingat user yang ngeselin. Mohon sekali teman-teman jangan jahat ke orang yang kerja di bagian pelayanan ya :"")'",73578438,"-6.95,107.56667,20km"
0,"b'Hukum Alam ""Sebab Akibat."" Barangsiapa melakukan sesuatu yang jahat dan tidak benar, maka pasti reaksi alam akan memberi berlipat ganda kejahatan itu dan ketidakbenaran itu terhadap orang itu, meskipun kadang2 dengan cara yang lain yang tidak dipahaminya. https://t.co/g3HOTma4Xd'",1.21E+18,"-6.16667,106.8,20km"
0,b'Huweeee.... Kenapa kesayangan aku jahat @ikehyun120925 https://t.co/I7myOYpEXL',232073902,"-6.16667,106.8,20km"
0,b'Hyeokku mirip Sato Takeru\nGanteng tp jahat \xf0\x9f\xa5\xba',1014654283,"-3.79556,102.25917,20km"
0,b'I wish her to get well soon. Sumpah itu jahat banget sih nyebarin foto kayak gitu di grup chat dengan member sebanyak itu. Did the culprit had a personal beef apa gimana sama dia kok bisa setega itu. Sama sekali ga ngotak sih. Being exposed like that can damage someone mentality',2581809499,"-6.16667,106.8,20km"
0,"b'Ia trkena hipnotis oleh org jhat yg trnyata tlh mngincarnya sjak lma, nmun beruntungnya, ia brhasil lolos, tp tidak dengan handphonenya yg berhasil direnggut. Satu kata yg msih ia ingat hingga saat ini. ""Ikut saya aja yuk"" ucap org jahat tsb. Namun sesuatu telah menyadarkan nya'",394608588,"-6.16667,106.8,20km"
0,"b'ibu bilang orang jahat, ngomongin tata krama dan sopan santun tapi sendirinya begini... \xf0\x9f\xa5\xb4 https://t.co/ALf7JpZtIc'",45860440,"-7.80139,110.36444,20km"
0,b'Ih aku ga suka ya sama peran peran orangtua di drama yang jahat banget. Sebel aja gitu liatnya',266445739,"-7.80139,110.36444,20km"
0,"b'ih jahat bgt yg fotoin nancy diem2. tak kira cm foto candid atau apa, ternyata lg ganti baju dong \xf0\x9f\x98\xad pst trauma bgt dia, apalagi jd public figure di SK :('",59393408,"-8.65,115.21667,20km"
0,b'Ini aku lagi berusaha buat enggk bersikap jahat lagi ke sekeliling aku loh',1.01E+18,"-7.80139,110.36444,20km"
0,b'Ini hati gue yg baperan atau suara\xc2\xb2 orang yg terlalu jahat sik',8.67E+17,"-6.16667,106.8,20km"
0,b'Ini jahat sih sumpah.. \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x86\xf0\x9f\x98\x86\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/BYwSz2sURb',1343849010,"-6.16667,106.8,20km"
0,b'ini sumpah jahat bngt yang nge hate komen ke emak nya mba sejeong. Sedih bngt sampe sejeong klarifikasi tentang hubungan dia ama sehun https://t.co/aK3dABe6oc',2289083310,"-6.16667,106.8,20km"
0,b'Intinya baik aja dulu orang bales nya jahat mah bodo amat',1.33E+18,"-6.16667,106.8,20km"
0,"b'Itu orang yg suka jahat, bicaranya suka nyakitin, suka nge-bully itu punya rasa bersalah ga sih?\nSerius banget mo tau.'",707751811,"-5.13333,119.43111,20km"
0,"b'itu staff nya jahat banget dah, kasian nancy. sebagai perempuan jujur kasian kalo cewe digituin. parah sih. pasti akan trauma seumur hidup. kaga bener dah makin2'",4919282449,"-6.95,107.56667,20km"
0,"b'Iya aku jahat, yang baik kan kamu.'",1.35E+18,"-6.12,106.15028,20km"
0,"b'Iya emg gua salah gua tau itu ko dan sadar dri,tapi kalau dia mau bls dendam sama aja dia jahat kaya gua\xf0\x9f\x99\x82'",1.07E+18,"-6.95,107.56667,20km"
0,b'Jadi gitu rasanya chat gadijawab tapi bisa bikin status?wkwkwkwk gue jahat bgt dong',1.34E+18,"-6.16667,106.8,20km"
0,"b'Jadi jahat di musuhin, jadi baik di mamfaatin. Oke mulai sekarang aku jadi guling aja biar di peluk!!'",839569886,"-7.23333,112.73333,20km"
0,"b'Jadi kalau ada yg nanya lu dandan cantik2 buat siapa? Kok kurusan galau ya? Sakit ya? \njawabannya gue dandan buat diri gue sendiri, kurus badan nyaman buat diri sendiri. Apa itu orang lain yg ga ada kontribusinya untuk hidup kita yg cuma bisa komentar jahat.'",1.29E+18,"-6.16667,106.8,20km"
0,b'jadi org kok jahat bgt heran',3311709188,"-6.95,107.56667,20km"
0,b'Jadi pelawak bisa.\nJadi pendiam bisa.\nJadi pendengar yg baik bisa.\nJadi pembicara yg sederhana bisa.\nJadi jahat bisa.\nJadi baik pun bisa.\n\nSemua tergantung dengan siapa saya berhadapan.',1.21E+18,"-5.13333,119.43111,20km"
0,"b'Jadi rencana jahat nya; berhenti menjadi jahat. \n\nKetika berhenti jadi jahat, dan coba lebih baik, orang akan mudah menyakiti kita. \nNgebiarin orang menyakiti kita adalah seni jahat ke diri sendiri. \n\nTapi ini lebih baik, daripada kita yang berlaku jahat ke orang lain.'",1.32E+18,"-6.16667,106.8,20km"
0,"b'Jadilah orang baik agar anda mendapatkankan kejahatan yang setimpal, dan jadilah orang jahat agar anda mendapatkan kebaikan'",1.11E+18,"-7.23333,112.73333,20km"
0,b'Jahat',804616530,"-6.95,107.56667,20km"
0,b'Jahat',1.27E+18,"-7.80139,110.36444,20km"
0,b'jahat',1.31E+18,"-1.59,103.61,20km"
0,b'Jahat \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/uBuHfUuLg9',296584525,"-2.98333,104.76444,20km"
0,b'JAHAT BANGEEEETTT HAHAHA https://t.co/XEsxvZnK9u',238929563,"-6.95,107.56667,20km"
0,b'Jahat banget @myXL \xf0\x9f\x92\x94 https://t.co/7LNN0l4b4a',285458613,"-7.23333,112.73333,20km"
0,b'jahat banget 2021 demi allah',2297839645,"-6.95,107.56667,20km"
0,"b'JAHAT BANGET GA ADA AKAL YA AMPUN SAMA2 PEREMPUAN TAPI KEKGITU EMANG DIA GA MIKIR YA KALO PUNYA DIA PUN BISA NANTI DIREBUT ORG LAIN JUGA YA ALLAH EMOSI :((\n\nMau cowo nya ganjenan kek, kalo ga dikasi celah ya ga akan masuk. Kecuali ya, sama2 sendiri, terserah deh mau diatur gmn'",290410974,"-6.16667,106.8,20km"
0,"b'Jahat banget nih, orang. Kalau dia bisa ketemu banyak orang sementara dia sendiri positif. Kan kasian yang nemuin dia. \n\nhttps://t.co/gb0VD3jxvc'",198412976,"-6.16667,106.8,20km"
0,b'Jahat banget sih pada https://t.co/SC5BZhuTuB',129030349,"-0.50222,117.15361,20km"
0,b'Jahat banget sumpah. Memperibet hidup orang. Ya Allah azab dia ya Allah',1073099808,"-1.59,103.61,20km"
0,b'Jahat banget yaa terkhianat di masalalu',1.06E+18,"-6.16667,106.8,20km"
0,"b'Jahat banget, sampe gemetar gua'",1.18E+18,"0,109.33333,20km"
0,b'jahat bangettt amit2 https://t.co/G9wSqegPbS',164264218,"-7.80139,110.36444,20km"
0,b'Jahat bener gw ngeliat foto mlack mink malah ngakak \xf0\x9f\x98\xad',1601093473,"-6.16667,106.8,20km"
0,"b'Jahat bener youn,- https://t.co/kiFvvu8oH4'",1.00E+18,"-2.98333,104.76444,20km"
0,b'jahat bgt aku wkwkwk https://t.co/z8S0KlJM3g',1.29E+18,"-7.80139,110.36444,20km"
0,b'Jahat bgt bisa bisanya jadi perusak hubungan orang lain :)',459033031,"-6.16667,106.8,20km"
0,b'Jahat bgt emang manusia manusia yg bisnisin covid19. https://t.co/wxrZyGcDKr',240719286,"-6.16667,106.8,20km"
0,b'jahat bgt ini yg bikin sampul https://t.co/1upAFXHhqd',7.66E+17,"-7.80139,110.36444,20km"
0,b'Jahat bgt nih hacker \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1 https://t.co/oSp6TGb15B',70108754,"-5.13333,119.43111,20km"
0,b'jahat bgt orang2 sampe comment ke ig mamanya \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/WGhxbfmCKh',164264218,"-7.80139,110.36444,20km"
0,b'Jahat bgt org kea gini https://t.co/mW7CjUobVM',3936377719,"3.66667,98.66667,20km"
0,b'jahat bgt sih yg fotoin nancy anjjjj',1.29E+18,"-6.16667,106.8,20km"
0,b'Jahat bgt tapi ngakak hahaha https://t.co/yz1vDVvcFD',308931060,"-6.16667,106.8,20km"
0,b'Jahat bgt ya org ngomong \xe2\x80\x9ckirain sakitnya gimmick\xe2\x80\x9d gatau aja rasanya ky mau meninggal \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',761624228,"-6.16667,106.8,20km"
0,b'Jahat bgt yg moto dan nyebarin..\nSemangat nancy!! https://t.co/HZDHQS2G7C',451664382,"-6.95,107.56667,20km"
0,"b'jahat bgt, kasian nancy\xf0\x9f\x98\x94 astaga https://t.co/VjJncnGpop'",1.01E+18,"-3.79556,102.25917,20km"
0,b'Jahat bgtttt sampe speechless aku:(',178227384,"-6.95,107.56667,20km"
0,b'Jahat g seh aku gini sebel aja dulu pas d sana salsa sakit hbis banyak duit aku trus dh d teror 5 hr sblm hari bayarny.. skrng d undur udh 2 Minggu pas salsa sakit jg aku bilang uangnya ada kepake sama yg darurat dan itu ngabarin dulu untuk telat bayar g tunggu d tanyakin!!!! https://t.co/tPOD7qurdD',1.09E+18,"-7.23333,112.73333,20km"
0,b'Jahat ih orang https://t.co/WmqDmRoGhK',178593777,"-6.95,107.56667,20km"
0,"b'Jahat itu soal sifat, bukan penampilan anjing.'",1.22E+18,"3.66667,98.66667,20km"
0,b'jahat lah gue sesekali. pls ayok bisa!',2772473239,"-6.16667,106.8,20km"
0,b'Jahat penduduknya \xf0\x9f\x98\xad https://t.co/MroDrqdJLA',270250938,"-6.16667,106.8,20km"
0,b'Jahat sama diri sendiri aja bisa masa jahat sama orang lain gabisa',629264677,"-7.80139,110.36444,20km"
0,b'Jahat sekali mereka ke muslim Uyghurs. CCP ini ngeri banget. https://t.co/roD1es8coO',45488538,"-6.16667,106.8,20km"
0,b'Jahat sekali saya ini',1.24E+18,"-7.80139,110.36444,20km"
0,b'jahat sekali tp baiklah \xf0\x9f\x98\x82',168614376,"-6.16667,106.8,20km"
0,b'jahat si dikit tpi mo gimana lagee',1.17E+18,"-6.16667,106.8,20km"
0,b'Jahat sih',1605511003,"-7.23333,112.73333,20km"
0,b'jahat sih asli udah nyaman masa dighostingin\n:)',1.22E+18,"-6.95,107.56667,20km"
0,"b'Jahat sih. Kalo emang penasaran sama orang lain ya ngomong aja, end the first relationship, and go with the second. Ngapain diem-diem sih? Esensinya apa? Kink lo disitu?'",1.24E+18,"-6.16667,106.8,20km"
0,b'Jahat yg ninggalin..lu coba rasain jadi dia https://t.co/RwXnh9RJyc',1.20E+18,"-6.12,106.15028,20km"
0,b'Jaman now\n\nJahat dikit dighibahin\nBaik dikit dimanfaatin\nRendah dikit diremehin\nSombong dikit diceramahin\n\nIntinya life relax with rebahan',1.34E+18,"-6.16667,106.8,20km"
0,"b'Jangan buat aku meledak ya, jahat mulut aku ni kalau kecewa sumpah\xf0\x9f\x98\xad'",552457395,"0.53333,101.45,20km"
0,0,0.00E+00,0
0,b'Jangan pernah berhenti menjadi orang baik hanya karena banyak orang jahat di sekitarmu.\n\n#AmanahHRSFokusKM50',1682045936,"-6.16667,106.8,20km"
0,b'Jangan pernah nyesel baik sama orang. Biar orang yang nyesel jahat sama kita.',3844653733,"-7.80139,110.36444,20km"
0,b'jangan sampai hatimu menjadi jahat karena merasa disakiti',1.12E+18,"-6.96667,110.41667,20km"
0,"b'Jangan suka jahat sama orang,kalo dia ngebales dengan kebaikan ntar kamu malunya sampe akhirat'",1.17E+18,"-6.96667,110.41667,20km"
0,"b'Jangan suka nyinyirin orang atau jahat jika ga mau dijahatin lagi , dunia itu berputar . Gatau entah kapan pasti akan balik kekita'",383059005,"-7.80139,110.36444,20km"
0,"b'Jangankan lu niat jahat, orang punya itikad baik aja masih kena Husnudzon.'",1.19E+18,"-6.95,107.56667,20km"
0,"b'Jauhilah yang jahat dan lakukanlah yang baik, carilah perdamaian dan berusahalah mendapatkannya ! O:) ( Matius 33:15 )'",1501594182,"-5.13333,119.43111,20km"
0,b'Jauhkanlah aku dari orang jahat nan licik ya Tuhan',1.10E+18,"-7.80139,110.36444,20km"
0,b'jd jahat seru kali ya',2185400413,"-7.23333,112.73333,20km"
0,b'Jd orang jahat aja apa yaa \n\nGue cepuin gitu kali kali \n\xf0\x9f\x98\x91\xf0\x9f\x98\x91\xf0\x9f\x98\x91',314341586,"-6.16667,106.8,20km"
0,"b'Jika kau berpikiran jahat tentang orang lain, jangan mengatakannya. Tulislah di pasir dekat pinggiran pantai. Gagal / Sukses'",2900900839,"-6.96667,110.41667,20km"
0,b'jika lagi mikir yg jahat rasanya ku ingin dia musnah saja dari hidup ini agar di ganti kan dengan yg baru\xf0\x9f\xa5\xb4',1497103488,"-6.16667,106.8,20km"
0,b'Jokes twitter emang jahat jahat anjing',389279479,"-6.95,107.56667,20km"
0,b'Jujur. Miris lihat ibu ibu pas anaknya nikah disumpah serapahi macam malinkundang yang tidak berbakti. Padahal yang ia lakukan bukan hal jahat. Hanya menikah dengan pilihan terbaik versi dirinya. Menghalalkan cinta dimata Tuhan dan Negara. Janjinya yg suci mestinya jadi pendamai.',625445107,"-7.80139,110.36444,20km"
0,b'Kabar duka paling bikin denial. Guru2 aku \xf0\x9f\xa5\xba\xf0\x9f\x98\xad\xf0\x9f\x98\xad jahat banget km covid jahat pake banget. Benci. Ga suka. https://t.co/KKmF4XsoII',118322523,"-6.96667,110.41667,20km"
0,"b'Kadang kalau kesel sama orang itu suka berfikir jahat, tp ingat masih punya Tuhan untuk mengadu.'",17486830,"-6.16667,106.8,20km"
0,"b'Kadang, aku benci dengan pintu hati kamu, dia jahat, dia selalu menghalangi aku untuk masuk.'",2693211318,"-6.95,107.56667,20km"
0,"b'Kalau berbuat jahat lancar banget ga pake mikir, kenapa berbuat baik harus dibatasi...'",9.40E+17,"-6.96667,110.41667,20km"
0,b'kalau ditanya pilih orang lama yang udah tau seluk beluknya atau orang baru? \n\naku pilih orang baru gpp kenal dari awal menurutku semua ada proses. \n\ndari pada ngarepin orang lama buat berubah tapi ujung2nya gitu lagi udah tau kalau dia toxic tp masih pura2 nerima jahat.',1.04E+18,"-7.80139,110.36444,20km"
0,b'Kalau Gak Jahat Bukan POLRI namanya https://t.co/Fwp5YJN4yz',1.27E+18,"-6.16667,106.8,20km"
0,b'Kalau mau diterima dan mendapat kepwrcayaan orng lain jangan pernah dengan cara menjatuhkan yang lain.itu jahat rek.ojo sampe...yok bisa yok jadi orang baik kapanpun dimanapun',1622143813,"-7.23333,112.73333,20km"
0,"b'kalau mau jadi baik berteman lah sma orng jahat,dan pasti ad omngan dia anak baik ngapa mau bergaul sma yang nakal'",1443038012,"0,109.33333,20km"
0,"b'Kalo aing jahat bisa aja sih bongkar semuanya, biar aja allah yang kasih tau'",1.26E+18,"-6.95,107.56667,20km"
